date,pf_d1_1,pf_d1_2,pf_d1_3,pf_d1_4,pf_d1_5,pf_d1_6,pf_d1_7,pf_d1_8,pf_d1_9,pf_d1_10,pf_d2_1,pf_d2_2,pf_d2_3,pf_d2_4,pf_d2_5,pf_d2_6,pf_d2_7,pf_d2_8,pf_d2_9,pf_d2_10,pf_B_1,pf_B_2,pf_B_3,pf_B_4,pf_B_5,pf_B_6,pf_B_7,pf_B_8,pf_B_9,pf_B_10,mo_d1_1,mo_d1_2,mo_d1_3,mo_d1_4,mo_d1_5,mo_d1_6,mo_d1_7,mo_d1_8,mo_d1_9,mo_d1_10,mo_d2_1,mo_d2_2,mo_d2_3,mo_d2_4,mo_d2_5,mo_d2_6,mo_d2_7,mo_d2_8,mo_d2_9,mo_d2_10,mo_B_1,mo_B_2,mo_B_3,mo_B_4,mo_B_5,mo_B_6,mo_B_7,mo_B_8,mo_B_9,mo_B_10,az_d1_1,az_d1_2,az_d1_3,az_d1_4,az_d1_5,az_d1_6,az_d1_7,az_d1_8,az_d1_9,az_d1_10,az_d2_1,az_d2_2,az_d2_3,az_d2_4,az_d2_5,az_d2_6,az_d2_7,az_d2_8,az_d2_9,az_d2_10,ja_d1_1,ja_d1_2,ja_d1_3,ja_d1_4,ja_d1_5,ja_d1_6,ja_d1_7,ja_d1_8,ja_d1_9,ja_d1_10,ja_d2_1,ja_d2_2,ja_d2_3,ja_d2_4,ja_d2_5,ja_d2_6,ja_d2_7,ja_d2_8,ja_d2_9,ja_d2_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2021,0,0.166751808,0.418586688,0.511869156,0.571395477,0.590248115,0.41974596,0.897137845,0.889468429,0.782642442,0,0.012216817,0.070293271,0.077951993,0.136139416,0.339427496,0.36988057,0.864820874,0.867884877,0.747485222,0,0,0,0,0,0,0,0,0,0,0,0.011028936,0.062985674,0.071298658,0.11867819,0.118019757,0.025032246,0.017226715,0.014839917,0.05097859,0,0.001964632,0.022821863,0.027025156,0.047670766,0.086062833,0.020470657,0.01535798,0.01268875,0.045203914,0,0,0,0,0,0,0,0,0,0,0,0.002395194,0.021369204,0.02264134,0.031778635,0.043582991,0.446326832,0.01309299,0.017409294,0.05347474,0,0.002144118,0.019323131,0.0203148,0.028740799,0.039616032,0.36675097,0.010941724,0.012003931,0.036219015,0,0.018697749,0.086910871,0.035047518,0.048620553,0.098781561,0.003634855,0.000889101,0.00040798,0.000255889,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2021,0,0.166751808,0.418586688,0.511869156,0.571395477,0.590248115,0.41974596,0.897137845,0.889468429,0.782642442,0,0.012216817,0.070293271,0.077951993,0.136139416,0.339427496,0.36988057,0.864820874,0.867884877,0.747485222,0,0,0,0,0,0,0,0,0,0,0,0.011028936,0.062985674,0.071298658,0.11867819,0.118019757,0.025032246,0.017226715,0.014839917,0.05097859,0,0.001964632,0.022821863,0.027025156,0.047670766,0.086062833,0.020470657,0.01535798,0.01268875,0.045203914,0,0,0,0,0,0,0,0,0,0,0,0.002395194,0.021369204,0.02264134,0.031778635,0.043582991,0.446326832,0.01309299,0.017409294,0.05347474,0,0.002144118,0.019323131,0.0203148,0.028740799,0.039616032,0.36675097,0.010941724,0.012003931,0.036219015,0,0.018697749,0.086910871,0.035047518,0.048620553,0.098781561,0.003634855,0.000889101,0.00040798,0.000255889,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2021,0,0.166751808,0.418586688,0.511869156,0.571395477,0.590248115,0.41974596,0.897137845,0.889468429,0.782642442,0,0.012216817,0.070293271,0.077951993,0.136139416,0.339427496,0.36988057,0.864820874,0.867884877,0.747485222,0,0,0,0,0,0,0,0,0,0,0,0.011028936,0.062985674,0.071298658,0.11867819,0.118019757,0.025032246,0.017226715,0.014839917,0.05097859,0,0.001964632,0.022821863,0.027025156,0.047670766,0.086062833,0.020470657,0.01535798,0.01268875,0.045203914,0,0,0,0,0,0,0,0,0,0,0,0.002395194,0.021369204,0.02264134,0.031778635,0.043582991,0.446326832,0.01309299,0.017409294,0.05347474,0,0.002144118,0.019323131,0.0203148,0.028740799,0.039616032,0.36675097,0.010941724,0.012003931,0.036219015,0,0.018697749,0.086910871,0.035047518,0.048620553,0.098781561,0.003634855,0.000889101,0.00040798,0.000255889,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,0,0.166751808,0.418586688,0.511869156,0.571395477,0.590248115,0.41974596,0.897137845,0.889468429,0.782642442,0,0.012216817,0.070293271,0.077951993,0.136139416,0.339427496,0.36988057,0.864820874,0.867884877,0.747485222,0,0,0,0,0,0,0,0,0,0,0,0.011028936,0.062985674,0.071298658,0.11867819,0.118019757,0.025032246,0.017226715,0.014839917,0.05097859,0,0.001964632,0.022821863,0.027025156,0.047670766,0.086062833,0.020470657,0.01535798,0.01268875,0.045203914,0,0,0,0,0,0,0,0,0,0,0,0.002395194,0.021369204,0.02264134,0.031778635,0.043582991,0.446326832,0.01309299,0.017409294,0.05347474,0,0.002144118,0.019323131,0.0203148,0.028740799,0.039616032,0.36675097,0.010941724,0.012003931,0.036219015,0,0.018697749,0.086910871,0.035047518,0.048620553,0.098781561,0.003634855,0.000889101,0.00040798,0.000255889,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,0,0.166751808,0.418586688,0.511869156,0.571395477,0.590248115,0.41974596,0.897137845,0.889468429,0.782642442,0,0.012216817,0.070293271,0.077951993,0.136139416,0.339427496,0.36988057,0.864820874,0.867884877,0.747485222,0,0,0,0,0,0,0,0,0,0,0,0.011028936,0.062985674,0.071298658,0.11867819,0.118019757,0.025032246,0.017226715,0.014839917,0.05097859,0,0.001964632,0.022821863,0.027025156,0.047670766,0.086062833,0.020470657,0.01535798,0.01268875,0.045203914,0,0,0,0,0,0,0,0,0,0,0,0.002395194,0.021369204,0.02264134,0.031778635,0.043582991,0.446326832,0.01309299,0.017409294,0.05347474,0,0.002144118,0.019323131,0.0203148,0.028740799,0.039616032,0.36675097,0.010941724,0.012003931,0.036219015,0,0.018697749,0.086910871,0.035047518,0.048620553,0.098781561,0.003634855,0.000889101,0.00040798,0.000255889,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,0,0.166751808,0.418586688,0.511869156,0.571395477,0.590248115,0.41974596,0.897137845,0.889468429,0.782642442,0,0.012216817,0.070293271,0.077951993,0.136139416,0.339427496,0.36988057,0.864820874,0.867884877,0.747485222,0,0,0,0,0,0,0,0,0,0,0,0.011028936,0.062985674,0.071298658,0.11867819,0.118019757,0.025032246,0.017226715,0.014839917,0.05097859,0,0.001964632,0.022821863,0.027025156,0.047670766,0.086062833,0.020470657,0.01535798,0.01268875,0.045203914,0,0,0,0,0,0,0,0,0,0,0,0.002395194,0.021369204,0.02264134,0.031778635,0.043582991,0.446326832,0.01309299,0.017409294,0.05347474,0,0.002144118,0.019323131,0.0203148,0.028740799,0.039616032,0.36675097,0.010941724,0.012003931,0.036219015,0,0.018697749,0.086910871,0.035047518,0.048620553,0.098781561,0.003634855,0.000889101,0.00040798,0.000255889,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2021,0,0.166751808,0.418586688,0.511869156,0.571395477,0.590248115,0.41974596,0.897137845,0.889468429,0.782642442,0,0.012216817,0.070293271,0.077951993,0.136139416,0.339427496,0.36988057,0.864820874,0.867884877,0.747485222,0,0,0,0,0,0,0,0,0,0,0,0.011028936,0.062985674,0.071298658,0.11867819,0.118019757,0.025032246,0.017226715,0.014839917,0.05097859,0,0.001964632,0.022821863,0.027025156,0.047670766,0.086062833,0.020470657,0.01535798,0.01268875,0.045203914,0,0,0,0,0,0,0,0,0,0,0,0.002395194,0.021369204,0.02264134,0.031778635,0.043582991,0.446326832,0.01309299,0.017409294,0.05347474,0,0.002144118,0.019323131,0.0203148,0.028740799,0.039616032,0.36675097,0.010941724,0.012003931,0.036219015,0,0.018697749,0.086910871,0.035047518,0.048620553,0.098781561,0.003634855,0.000889101,0.00040798,0.000255889,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2021,0,0.232340432,0.431633762,0.51997788,0.57524037,0.592312513,0.421536516,0.897673292,0.889938915,0.783344096,0,0.014780247,0.080883893,0.10569715,0.280346589,0.465330353,0.379435214,0.868218951,0.870032124,0.749124485,0,0,0,0,0,0,0,0,0,0,0,0.012385565,0.067349914,0.073669548,0.119654536,0.11848455,0.025323838,0.017318522,0.014903955,0.051065521,0,0.002198833,0.02415548,0.032414076,0.077583931,0.100463972,0.02122515,0.01565295,0.012909617,0.04534052,0,0,0,0,0,0,0,0,0,0,0,0.002398262,0.02137905,0.022647676,0.031788014,0.043603318,0.446686765,0.01314689,0.017532143,0.053778998,0,0.002184515,0.019614021,0.02067729,0.029238351,0.04024618,0.395814017,0.01149731,0.013357886,0.040354428,0,0.019381433,0.089708783,0.036456742,0.049519992,0.099260035,0.003816124,0.000951293,0.00046287,0.000262099,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2021,0,0.232340432,0.431633762,0.51997788,0.57524037,0.592312513,0.421536516,0.897673292,0.889938915,0.783344096,0,0.014780247,0.080883893,0.10569715,0.280346589,0.465330353,0.379435214,0.868218951,0.870032124,0.749124485,0,0,0,0,0,0,0,0,0,0,0,0.012385565,0.067349914,0.073669548,0.119654536,0.11848455,0.025323838,0.017318522,0.014903955,0.051065521,0,0.002198833,0.02415548,0.032414076,0.077583931,0.100463972,0.02122515,0.01565295,0.012909617,0.04534052,0,0,0,0,0,0,0,0,0,0,0,0.002398262,0.02137905,0.022647676,0.031788014,0.043603318,0.446686765,0.01314689,0.017532143,0.053778998,0,0.002184515,0.019614021,0.02067729,0.029238351,0.04024618,0.395814017,0.01149731,0.013357886,0.040354428,0,0.019381433,0.089708783,0.036456742,0.049519992,0.099260035,0.003816124,0.000951293,0.00046287,0.000262099,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2021,0,0.232340432,0.431633762,0.51997788,0.57524037,0.592312513,0.421536516,0.897673292,0.889938915,0.783344096,0,0.014780247,0.080883893,0.10569715,0.280346589,0.465330353,0.379435214,0.868218951,0.870032124,0.749124485,0,0,0,0,0,0,0,0,0,0,0,0.012385565,0.067349914,0.073669548,0.119654536,0.11848455,0.025323838,0.017318522,0.014903955,0.051065521,0,0.002198833,0.02415548,0.032414076,0.077583931,0.100463972,0.02122515,0.01565295,0.012909617,0.04534052,0,0,0,0,0,0,0,0,0,0,0,0.002398262,0.02137905,0.022647676,0.031788014,0.043603318,0.446686765,0.01314689,0.017532143,0.053778998,0,0.002184515,0.019614021,0.02067729,0.029238351,0.04024618,0.395814017,0.01149731,0.013357886,0.040354428,0,0.019381433,0.089708783,0.036456742,0.049519992,0.099260035,0.003816124,0.000951293,0.00046287,0.000262099,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2021,0,0.232340432,0.431633762,0.51997788,0.57524037,0.592312513,0.421536516,0.897673292,0.889938915,0.783344096,0,0.014780247,0.080883893,0.10569715,0.280346589,0.465330353,0.379435214,0.868218951,0.870032124,0.749124485,0,0,0,0,0,0,0,0,0,0,0,0.012385565,0.067349914,0.073669548,0.119654536,0.11848455,0.025323838,0.017318522,0.014903955,0.051065521,0,0.002198833,0.02415548,0.032414076,0.077583931,0.100463972,0.02122515,0.01565295,0.012909617,0.04534052,0,0,0,0,0,0,0,0,0,0,0,0.002398262,0.02137905,0.022647676,0.031788014,0.043603318,0.446686765,0.01314689,0.017532143,0.053778998,0,0.002184515,0.019614021,0.02067729,0.029238351,0.04024618,0.395814017,0.01149731,0.013357886,0.040354428,0,0.019381433,0.089708783,0.036456742,0.049519992,0.099260035,0.003816124,0.000951293,0.00046287,0.000262099,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2021,0,0.232340432,0.431633762,0.51997788,0.57524037,0.592312513,0.421536516,0.897673292,0.889938915,0.783344096,0,0.014780247,0.080883893,0.10569715,0.280346589,0.465330353,0.379435214,0.868218951,0.870032124,0.749124485,0,0,0,0,0,0,0,0,0,0,0,0.012385565,0.067349914,0.073669548,0.119654536,0.11848455,0.025323838,0.017318522,0.014903955,0.051065521,0,0.002198833,0.02415548,0.032414076,0.077583931,0.100463972,0.02122515,0.01565295,0.012909617,0.04534052,0,0,0,0,0,0,0,0,0,0,0,0.002398262,0.02137905,0.022647676,0.031788014,0.043603318,0.446686765,0.01314689,0.017532143,0.053778998,0,0.002184515,0.019614021,0.02067729,0.029238351,0.04024618,0.395814017,0.01149731,0.013357886,0.040354428,0,0.019381433,0.089708783,0.036456742,0.049519992,0.099260035,0.003816124,0.000951293,0.00046287,0.000262099,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/2021,0,0.232340432,0.431633762,0.51997788,0.57524037,0.592312513,0.421536516,0.897673292,0.889938915,0.783344096,0,0.014780247,0.080883893,0.10569715,0.280346589,0.465330353,0.379435214,0.868218951,0.870032124,0.749124485,0,0,0,0,0,0,0,0,0,0,0,0.012385565,0.067349914,0.073669548,0.119654536,0.11848455,0.025323838,0.017318522,0.014903955,0.051065521,0,0.002198833,0.02415548,0.032414076,0.077583931,0.100463972,0.02122515,0.01565295,0.012909617,0.04534052,0,0,0,0,0,0,0,0,0,0,0,0.002398262,0.02137905,0.022647676,0.031788014,0.043603318,0.446686765,0.01314689,0.017532143,0.053778998,0,0.002184515,0.019614021,0.02067729,0.029238351,0.04024618,0.395814017,0.01149731,0.013357886,0.040354428,0,0.019381433,0.089708783,0.036456742,0.049519992,0.099260035,0.003816124,0.000951293,0.00046287,0.000262099,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2021,0,0.232340432,0.431633762,0.51997788,0.57524037,0.592312513,0.421536516,0.897673292,0.889938915,0.783344096,0,0.014780247,0.080883893,0.10569715,0.280346589,0.465330353,0.379435214,0.868218951,0.870032124,0.749124485,0,0,0,0,0,0,0,0,0,0,0,0.012385565,0.067349914,0.073669548,0.119654536,0.11848455,0.025323838,0.017318522,0.014903955,0.051065521,0,0.002198833,0.02415548,0.032414076,0.077583931,0.100463972,0.02122515,0.01565295,0.012909617,0.04534052,0,0,0,0,0,0,0,0,0,0,0,0.002398262,0.02137905,0.022647676,0.031788014,0.043603318,0.446686765,0.01314689,0.017532143,0.053778998,0,0.002184515,0.019614021,0.02067729,0.029238351,0.04024618,0.395814017,0.01149731,0.013357886,0.040354428,0,0.019381433,0.089708783,0.036456742,0.049519992,0.099260035,0.003816124,0.000951293,0.00046287,0.000262099,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,0,0.294640524,0.44115033,0.527298267,0.578945986,0.594596211,0.423021356,0.898246055,0.890402867,0.78377254,0,0.016617551,0.09160564,0.156421246,0.412462443,0.512657483,0.38860851,0.869972185,0.871132539,0.750353932,0,0,0,0,0,0,0,0,0,0,0,0.012790559,0.068908636,0.074730316,0.120192887,0.118779687,0.025487858,0.017377753,0.014967994,0.051146242,0,0.002357865,0.026293296,0.041890394,0.09939323,0.106507446,0.021855718,0.015812873,0.013041614,0.045390194,0,0,0,0,0,0,0,0,0,0,0,0.002399796,0.021381287,0.022657632,0.031794579,0.043611918,0.446857164,0.013182429,0.017594875,0.053983905,0,0.002202924,0.019712923,0.020815316,0.029400607,0.040477208,0.40921175,0.011819526,0.014364203,0.043384581,0,0.019664213,0.0913315,0.037486401,0.050241422,0.099658294,0.003959642,0.001019409,0.000503384,0.000275824,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,0,0.294640524,0.44115033,0.527298267,0.578945986,0.594596211,0.423021356,0.898246055,0.890402867,0.78377254,0,0.016617551,0.09160564,0.156421246,0.412462443,0.512657483,0.38860851,0.869972185,0.871132539,0.750353932,0,0,0,0,0,0,0,0,0,0,0,0.012790559,0.068908636,0.074730316,0.120192887,0.118779687,0.025487858,0.017377753,0.014967994,0.051146242,0,0.002357865,0.026293296,0.041890394,0.09939323,0.106507446,0.021855718,0.015812873,0.013041614,0.045390194,0,0,0,0,0,0,0,0,0,0,0,0.002399796,0.021381287,0.022657632,0.031794579,0.043611918,0.446857164,0.013182429,0.017594875,0.053983905,0,0.002202924,0.019712923,0.020815316,0.029400607,0.040477208,0.40921175,0.011819526,0.014364203,0.043384581,0,0.019664213,0.0913315,0.037486401,0.050241422,0.099658294,0.003959642,0.001019409,0.000503384,0.000275824,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2021,0,0.294640524,0.44115033,0.527298267,0.578945986,0.594596211,0.423021356,0.898246055,0.890402867,0.78377254,0,0.016617551,0.09160564,0.156421246,0.412462443,0.512657483,0.38860851,0.869972185,0.871132539,0.750353932,0,0,0,0,0,0,0,0,0,0,0,0.012790559,0.068908636,0.074730316,0.120192887,0.118779687,0.025487858,0.017377753,0.014967994,0.051146242,0,0.002357865,0.026293296,0.041890394,0.09939323,0.106507446,0.021855718,0.015812873,0.013041614,0.045390194,0,0,0,0,0,0,0,0,0,0,0,0.002399796,0.021381287,0.022657632,0.031794579,0.043611918,0.446857164,0.013182429,0.017594875,0.053983905,0,0.002202924,0.019712923,0.020815316,0.029400607,0.040477208,0.40921175,0.011819526,0.014364203,0.043384581,0,0.019664213,0.0913315,0.037486401,0.050241422,0.099658294,0.003959642,0.001019409,0.000503384,0.000275824,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/2021,0,0.294640524,0.44115033,0.527298267,0.578945986,0.594596211,0.423021356,0.898246055,0.890402867,0.78377254,0,0.016617551,0.09160564,0.156421246,0.412462443,0.512657483,0.38860851,0.869972185,0.871132539,0.750353932,0,0,0,0,0,0,0,0,0,0,0,0.012790559,0.068908636,0.074730316,0.120192887,0.118779687,0.025487858,0.017377753,0.014967994,0.051146242,0,0.002357865,0.026293296,0.041890394,0.09939323,0.106507446,0.021855718,0.015812873,0.013041614,0.045390194,0,0,0,0,0,0,0,0,0,0,0,0.002399796,0.021381287,0.022657632,0.031794579,0.043611918,0.446857164,0.013182429,0.017594875,0.053983905,0,0.002202924,0.019712923,0.020815316,0.029400607,0.040477208,0.40921175,0.011819526,0.014364203,0.043384581,0,0.019664213,0.0913315,0.037486401,0.050241422,0.099658294,0.003959642,0.001019409,0.000503384,0.000275824,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2021,0,0.294640524,0.44115033,0.527298267,0.578945986,0.594596211,0.423021356,0.898246055,0.890402867,0.78377254,0,0.016617551,0.09160564,0.156421246,0.412462443,0.512657483,0.38860851,0.869972185,0.871132539,0.750353932,0,0,0,0,0,0,0,0,0,0,0,0.012790559,0.068908636,0.074730316,0.120192887,0.118779687,0.025487858,0.017377753,0.014967994,0.051146242,0,0.002357865,0.026293296,0.041890394,0.09939323,0.106507446,0.021855718,0.015812873,0.013041614,0.045390194,0,0,0,0,0,0,0,0,0,0,0,0.002399796,0.021381287,0.022657632,0.031794579,0.043611918,0.446857164,0.013182429,0.017594875,0.053983905,0,0.002202924,0.019712923,0.020815316,0.029400607,0.040477208,0.40921175,0.011819526,0.014364203,0.043384581,0,0.019664213,0.0913315,0.037486401,0.050241422,0.099658294,0.003959642,0.001019409,0.000503384,0.000275824,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2021,0,0.294640524,0.44115033,0.527298267,0.578945986,0.594596211,0.423021356,0.898246055,0.890402867,0.78377254,0,0.016617551,0.09160564,0.156421246,0.412462443,0.512657483,0.38860851,0.869972185,0.871132539,0.750353932,0,0,0,0,0,0,0,0,0,0,0,0.012790559,0.068908636,0.074730316,0.120192887,0.118779687,0.025487858,0.017377753,0.014967994,0.051146242,0,0.002357865,0.026293296,0.041890394,0.09939323,0.106507446,0.021855718,0.015812873,0.013041614,0.045390194,0,0,0,0,0,0,0,0,0,0,0,0.002399796,0.021381287,0.022657632,0.031794579,0.043611918,0.446857164,0.013182429,0.017594875,0.053983905,0,0.002202924,0.019712923,0.020815316,0.029400607,0.040477208,0.40921175,0.011819526,0.014364203,0.043384581,0,0.019664213,0.0913315,0.037486401,0.050241422,0.099658294,0.003959642,0.001019409,0.000503384,0.000275824,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2021,0,0.294640524,0.44115033,0.527298267,0.578945986,0.594596211,0.423021356,0.898246055,0.890402867,0.78377254,0,0.016617551,0.09160564,0.156421246,0.412462443,0.512657483,0.38860851,0.869972185,0.871132539,0.750353932,0,0,0,0,0,0,0,0,0,0,0,0.012790559,0.068908636,0.074730316,0.120192887,0.118779687,0.025487858,0.017377753,0.014967994,0.051146242,0,0.002357865,0.026293296,0.041890394,0.09939323,0.106507446,0.021855718,0.015812873,0.013041614,0.045390194,0,0,0,0,0,0,0,0,0,0,0,0.002399796,0.021381287,0.022657632,0.031794579,0.043611918,0.446857164,0.013182429,0.017594875,0.053983905,0,0.002202924,0.019712923,0.020815316,0.029400607,0.040477208,0.40921175,0.011819526,0.014364203,0.043384581,0,0.019664213,0.0913315,0.037486401,0.050241422,0.099658294,0.003959642,0.001019409,0.000503384,0.000275824,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2021,0,0.340326644,0.449612535,0.534556204,0.583128052,0.597123838,0.42443831,0.898833033,0.890911253,0.784188565,0,0.029512427,0.123199393,0.299724535,0.471119221,0.529501812,0.399428845,0.871566089,0.872060442,0.751806915,0,0,0,0,0,0,0,0,0,0,0,0.012926069,0.069547698,0.075273824,0.120478476,0.118940742,0.025583992,0.017419215,0.01500328,0.051171079,0,0.002578259,0.028244047,0.052547405,0.104547891,0.107918633,0.022526379,0.015901719,0.013103039,0.045470916,0,0,0,0,0,0,0,0,0,0,0,0.002402353,0.021383078,0.022659895,0.031800675,0.043617391,0.446915027,0.013198421,0.01763931,0.054083255,0,0.002209571,0.019752753,0.020866002,0.029453598,0.040567117,0.41324893,0.011972342,0.0148177,0.044775471,0,0.019841653,0.092494163,0.0383331,0.050861353,0.100002842,0.004082657,0.001082193,0.000547819,0.000282034,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2021,0,0.340326644,0.449612535,0.534556204,0.583128052,0.597123838,0.42443831,0.898833033,0.890911253,0.784188565,0,0.029512427,0.123199393,0.299724535,0.471119221,0.529501812,0.399428845,0.871566089,0.872060442,0.751806915,0,0,0,0,0,0,0,0,0,0,0,0.012926069,0.069547698,0.075273824,0.120478476,0.118940742,0.025583992,0.017419215,0.01500328,0.051171079,0,0.002578259,0.028244047,0.052547405,0.104547891,0.107918633,0.022526379,0.015901719,0.013103039,0.045470916,0,0,0,0,0,0,0,0,0,0,0,0.002402353,0.021383078,0.022659895,0.031800675,0.043617391,0.446915027,0.013198421,0.01763931,0.054083255,0,0.002209571,0.019752753,0.020866002,0.029453598,0.040567117,0.41324893,0.011972342,0.0148177,0.044775471,0,0.019841653,0.092494163,0.0383331,0.050861353,0.100002842,0.004082657,0.001082193,0.000547819,0.000282034,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2021,0,0.340326644,0.449612535,0.534556204,0.583128052,0.597123838,0.42443831,0.898833033,0.890911253,0.784188565,0,0.029512427,0.123199393,0.299724535,0.471119221,0.529501812,0.399428845,0.871566089,0.872060442,0.751806915,0,0,0,0,0,0,0,0,0,0,0,0.012926069,0.069547698,0.075273824,0.120478476,0.118940742,0.025583992,0.017419215,0.01500328,0.051171079,0,0.002578259,0.028244047,0.052547405,0.104547891,0.107918633,0.022526379,0.015901719,0.013103039,0.045470916,0,0,0,0,0,0,0,0,0,0,0,0.002402353,0.021383078,0.022659895,0.031800675,0.043617391,0.446915027,0.013198421,0.01763931,0.054083255,0,0.002209571,0.019752753,0.020866002,0.029453598,0.040567117,0.41324893,0.011972342,0.0148177,0.044775471,0,0.019841653,0.092494163,0.0383331,0.050861353,0.100002842,0.004082657,0.001082193,0.000547819,0.000282034,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2021,0,0.340326644,0.449612535,0.534556204,0.583128052,0.597123838,0.42443831,0.898833033,0.890911253,0.784188565,0,0.029512427,0.123199393,0.299724535,0.471119221,0.529501812,0.399428845,0.871566089,0.872060442,0.751806915,0,0,0,0,0,0,0,0,0,0,0,0.012926069,0.069547698,0.075273824,0.120478476,0.118940742,0.025583992,0.017419215,0.01500328,0.051171079,0,0.002578259,0.028244047,0.052547405,0.104547891,0.107918633,0.022526379,0.015901719,0.013103039,0.045470916,0,0,0,0,0,0,0,0,0,0,0,0.002402353,0.021383078,0.022659895,0.031800675,0.043617391,0.446915027,0.013198421,0.01763931,0.054083255,0,0.002209571,0.019752753,0.020866002,0.029453598,0.040567117,0.41324893,0.011972342,0.0148177,0.044775471,0,0.019841653,0.092494163,0.0383331,0.050861353,0.100002842,0.004082657,0.001082193,0.000547819,0.000282034,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2021,0,0.340326644,0.449612535,0.534556204,0.583128052,0.597123838,0.42443831,0.898833033,0.890911253,0.784188565,0,0.029512427,0.123199393,0.299724535,0.471119221,0.529501812,0.399428845,0.871566089,0.872060442,0.751806915,0,0,0,0,0,0,0,0,0,0,0,0.012926069,0.069547698,0.075273824,0.120478476,0.118940742,0.025583992,0.017419215,0.01500328,0.051171079,0,0.002578259,0.028244047,0.052547405,0.104547891,0.107918633,0.022526379,0.015901719,0.013103039,0.045470916,0,0,0,0,0,0,0,0,0,0,0,0.002402353,0.021383078,0.022659895,0.031800675,0.043617391,0.446915027,0.013198421,0.01763931,0.054083255,0,0.002209571,0.019752753,0.020866002,0.029453598,0.040567117,0.41324893,0.011972342,0.0148177,0.044775471,0,0.019841653,0.092494163,0.0383331,0.050861353,0.100002842,0.004082657,0.001082193,0.000547819,0.000282034,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
