sample,epiweek,value,origin_date,scenario_id,target_end_date,horizon,location,target_variable
14,21,3207.3529549596105,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,22,2451.0535067487012,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,23,1852.0532954143653,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,24,1392.0995702506075,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,25,1045.5047834763652,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,26,787.8086509813468,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,27,598.1765969246004,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,28,459.7456522764982,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,29,359.3551228280983,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,30,287.0348752991888,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,31,235.42770989170617,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,32,199.24664829399833,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,33,174.8200565558846,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,34,159.78097931184044,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,35,152.71576438432572,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,36,153.1581619146898,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,37,161.8802583681521,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,38,179.69486266525078,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,39,205.8816937348089,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,40,243.3124500129337,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,41,296.5186502493365,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,42,372.31850832835494,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,43,481.06926459463233,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,44,638.5839670723366,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,45,869.1071370105311,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,46,1209.902190418952,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,47,1718.2347543257958,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,48,2481.7931787128023,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,49,3633.768626416842,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,50,5373.661276973891,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,51,7993.817058382185,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,52,11908.643280636046,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,1,17676.144277610005,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,2,25988.512831763554,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,3,37594.63051435204,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,4,53092.340705560404,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,5,72546.4904669686,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,6,94974.1071578597,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,7,117932.26002756436,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,8,137646.47482967319,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,9,150026.0438036027,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,10,152298.9432849475,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,11,144276.37069243548,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,12,128328.75628720064,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,13,108155.4750291648,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,14,87291.43690300557,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,15,68192.46586981801,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,16,52072.73996837445,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,17,39198.139219965386,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,18,29289.359872250076,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,19,21843.460016580597,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
14,20,16328.078140772066,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,21,3634.853844413934,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,22,3519.3981160116236,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,23,3339.180478270469,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,24,3151.3437491218788,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,25,2970.5719901009743,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,26,2808.6860680206846,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,27,2675.835067685318,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,28,2581.10043150785,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,29,2533.516244434421,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,30,2543.626327127049,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,31,2624.350544678403,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,32,2796.2031506021,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,33,3094.604533485791,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,34,3574.9600570493612,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,35,4328.336280739428,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,36,5512.345329697347,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,37,7409.41126466528,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,38,10454.21328082235,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,39,15191.133385653908,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,40,22685.234180868683,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,41,34712.079615612696,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,42,54044.77122304363,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,43,84786.89491904849,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,44,131997.3392187453,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,45,199384.8302289276,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,46,283497.02568136516,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,47,366491.8347377709,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,48,418208.47344389913,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,49,415748.6429921,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,50,363546.74227400473,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,51,287835.4951311153,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,52,214246.14916320992,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,1,155537.57026171777,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,2,113568.46552979764,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,3,85355.24315035106,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,4,67069.54134284914,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,5,55586.896090628055,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,6,48741.88675749617,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,7,45147.43586888246,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,8,43949.90366932026,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,9,44627.59564799344,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,10,46841.882623746555,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,11,50326.091917801044,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,12,54799.772167599505,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,13,59906.076076638805,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,14,65177.083623181614,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,15,70053.26268583903,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,16,74016.95459170266,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,17,76477.04422341465,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,18,77033.57459791582,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,19,75652.41929181718,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
15,20,72530.80129133558,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,21,3210.4678209840254,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,22,2493.072279624072,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,23,1934.036364437536,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,24,1498.4370134851108,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,25,1162.571810043372,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,26,906.4592250194679,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,27,713.2280595630618,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,28,568.9182485533773,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,29,462.3065919091441,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,30,384.65484416234165,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,31,329.39997137605656,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,32,291.86248187069725,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,33,268.79876490323045,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,34,258.5692554192792,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,35,261.22506900554816,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,36,278.47499048188024,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,37,314.3678542366978,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,38,374.1931612434845,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,39,460.69489610668893,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,40,585.7981992874176,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,41,768.5903726224153,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,42,1039.5272685838906,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,43,1447.3820726571946,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,44,2070.5201726224395,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,45,3035.7275011907336,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,46,4549.861701905914,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,47,6949.212076692305,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,48,10778.614730163807,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,49,16890.155428494672,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,50,26577.628944892414,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,51,41677.69942767096,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,52,64484.55635314584,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,1,97152.09540615654,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,2,140142.7902182492,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,3,189741.74163927944,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,4,236196.51146075295,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,5,265832.551776262,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,6,268396.1692384565,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,7,244096.15516061307,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,8,202957.44418684512,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,9,157588.0677498128,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,10,116889.89107678126,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,11,84556.23515695054,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,12,60669.03592585726,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,13,43725.263294050645,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,14,31929.25219929657,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,15,23745.737593671587,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,16,18029.293262639723,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,17,13981.128439840799,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,18,11062.752497199717,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,19,8916.564620912908,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
16,20,7305.996415789023,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,21,3317.1307263862277,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,22,2869.1658669322746,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,23,2529.9223808107877,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,24,2233.684513914297,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,25,1973.7907010476883,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,26,1751.2213343103685,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,27,1566.7362199815134,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,28,1420.0712012924637,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,29,1310.490740403515,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,30,1237.596692735448,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,31,1202.1210450438336,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,32,1206.054250516775,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,33,1257.4474130038554,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,34,1369.2965352942626,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,35,1563.8967775183512,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,36,1880.537001312264,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,37,2388.5306658813893,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,38,3187.879788262134,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,39,4389.317619612584,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,40,6236.8259895195,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,41,9125.849855588076,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,42,13711.545688834436,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,43,21095.628788201742,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,44,33022.90826517956,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,45,52127.86096515435,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,46,81894.58817345918,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,47,125651.69803252263,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,48,183564.16399318076,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,49,247788.68843378447,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,50,300393.2592074612,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,51,321332.60059210984,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,52,303346.047415983,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,1,257209.3059297895,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,2,201528.6023028252,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,3,150566.38179564825,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,4,110403.33174628663,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,5,81350.94038286338,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,6,61312.36869394508,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,7,47829.24340619723,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,8,38874.58167604869,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,9,32989.63352211843,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,10,29186.378860922276,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,11,26808.873310325194,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,12,25417.26909420444,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,13,24705.415894880312,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,14,24446.991899987985,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,15,24462.899361043,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,16,24604.046340317902,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,17,24745.047995709017,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,18,24785.005082784493,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,19,24651.633528540195,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
17,20,24305.23634092514,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,21,3294.470098104539,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,22,2626.33991634926,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,23,2060.417412635042,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,24,1608.4515396024453,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,25,1254.8416430242585,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,26,982.5057184100625,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,27,775.5110626561473,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,28,619.9913694740598,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,29,504.47822828038494,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,30,419.88039634962655,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,31,359.276466110619,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,32,317.6474116901953,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,33,291.30185595848866,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,34,278.69086594198717,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,35,279.4683066774771,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,36,294.8525079546855,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,37,328.7601692604311,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,38,385.79030204151496,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,39,467.77731931342885,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,40,585.6058882619561,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,41,756.4741313586189,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,42,1007.1969338171657,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,43,1380.2726858731403,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,44,1943.3038784055393,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,45,2804.24004130822,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,46,4137.447265279698,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,47,6222.293798917317,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,48,9505.51384522739,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,49,14688.458734925774,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,50,22828.136953743524,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,51,35447.816705196914,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,52,54533.94893695115,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,1,82215.39833092352,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,2,119775.06364004736,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,3,165783.87212496926,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,4,213963.59213565517,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,5,253016.56571515315,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,6,270887.305714637,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,7,261927.313631799,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,8,230580.63646448657,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,9,187837.6747135843,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,10,144501.03986712985,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,11,107131.03626957761,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,12,77919.3001779963,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,13,56389.602309389345,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,14,41025.571507253146,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,15,30212.22439236121,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,16,22610.16302779409,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,17,17225.668621894332,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,18,13362.21810761229,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,19,10545.420439804639,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
18,20,8456.14861836525,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,21,3312.8423401663918,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,22,2866.0957141638632,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,23,2600.100502694114,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,24,2414.748875167612,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,25,2271.895137351425,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,26,2160.788221213531,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,27,2081.397477554844,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,28,2038.374683047196,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,29,2039.4438732924687,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,30,2095.81001333201,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,31,2222.3104123691546,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,32,2448.200070565398,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,33,2818.7680160469704,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,34,3410.2362245636214,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,35,4357.158230075733,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,36,5905.640040754331,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,37,8525.7220334228,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,38,13003.900790469916,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,39,20418.346059593845,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,40,32773.612749182474,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,41,53304.49413139891,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,42,86589.42018168069,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,43,137566.2898352085,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,44,206931.74131393823,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,45,284367.9797168864,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,46,345093.94573585875,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,47,363556.6713714537,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,48,334650.9138187255,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,49,276226.8289659676,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,50,211940.86552547436,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,51,156830.8991952264,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,52,115612.97984842889,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
19,1,87154.06977036071,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
